Name,SMILES,Senolytic,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Benzonatate,CCCCNc1ccc(C(=O)OCCOC)cc1,0,11.592973784823082,11.592973784823082,0.28356623204837494,-0.3128164892500205,0.5697919271863444,10.11111111111111,251.32599999999994,230.15799999999996,251.152143532,100,0,1.2222222222222223,1.9444444444444444,2.5555555555555554,2.3985046941788104,2.408889934411368,348.5616660442258,13.217332181807452,11.069679854082832,11.069679854082832,8.774386907679233,6.275874226943092,6.275874226943092,3.986398826000884,3.986398826000884,2.500670570905922,2.500670570905922,1.4346954077437104,1.4346954077437104,-1.5499999999999998,11685.514870039164,14.510790273556232,8.527563589984204,5.18656380672715,108.28941477733541,14.790514511606428,6.606881964512918,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,13.344558822616634,30.686289896772447,19.34194022187367,12.170333456209914,14.268263091671919,11.656691562635412,0.0,0.0,0.0,19.765380445542643,32.185106480222274,29.828919765543436,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,32.837623164167795,9.473725907600098,0.0,30.12336912131146,24.26546827384644,0.0,0.0,0.0,47.56,0.0,4.794537184071822,0.0,12.576187252464766,12.170333456209914,25.073785926448156,0.0,19.242531678200752,12.13273413692322,12.240525803696954,9.473725907600098,9.837440200972155,0.0,11.592973784823082,3.2918950494951575,1.5870704732510292,-0.3128164892500205,7.317439058956916,2.303293572834934,3.808694704899611,1.5740096440171365,0.5,18,1,4,0,0,0,1,0,1,4,1,4,8,0,0,0,1,2.7018000000000013,71.99820000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Hydroflumethiazide,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0,12.828472458427816,12.828472458427816,0.30421414399092983,-4.992935563114135,0.6699841555806898,18.2,331.29699999999997,323.233,330.990832396,112,0,1.25,1.85,2.35,2.2433377367708736,2.867738791827909,770.8922156146342,15.344934982691244,9.522540750566284,11.155533912421737,8.927486913363696,4.943495391837618,7.972978117353572,3.8886230269715694,7.153843084884382,2.5242491339772566,4.916235804283065,1.6826377271844555,3.6318345291263077,-1.3700000000000003,14085.917649184315,15.027158953632522,4.3110501611482945,2.586795284466095,111.61322925259863,5.316788604006331,4.895483475517775,0.0,20.046582306815168,0.0,6.176298517443475,0.0,21.974567706265816,17.893340007476546,0.0,0.0,12.13273413692322,0.0,22.815012430797474,30.006839111682332,25.73396858149873,0.0,4.722094864452088,5.138973737607942,15.967265468479024,11.985479792905473,17.696185628620217,0.0,0.0,15.17785720606636,18.858631417708022,0.0,0.0,23.504285157557018,26.22288082425864,0.0,5.563451491696996,21.92370108795877,0.0,0.0,0.0,118.35999999999999,41.57729926699119,30.006839111682332,0.0,12.356077463582704,12.13273413692322,0.0,0.0,0.0,4.722094864452088,5.316788604006331,5.138973737607942,86.25005527210884,0.0,-1.9040740740740731,7.096029147770219,-1.8686805555555548,0.0,0.8010416666666669,-4.992935563114135,-0.30421414399092983,-8.827221749811034,0.25,20,4,7,0,1,1,1,0,1,5,3,12,1,0,0,0,2,0.014100000000000557,61.6284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Sulfacetamide sodic hydrate,CC(=O)N([Na])S(=O)(=O)c1ccc(N)cc1,0,11.783909674981103,11.783909674981103,0.08509259259259316,-3.6650308641975298,0.5735435415079286,11.133333333333333,236.228,227.15599999999998,236.023157428,76,0,1.3333333333333333,1.8,2.2,2.167435083219359,3.1741614279139205,469.1650784845334,11.637828201504695,8.46695810330354,11.283454684231268,6.8530778411369155,4.205018542522921,6.539509062323477,3.0605880459590056,6.572506514421812,1.98194526474937,5.899951671040608,0.9671527600082147,2.734341320646472,-0.5600000000000002,1638.5809229138356,12.509252077562326,4.524707061706391,2.717797555476444,106.1873081121752,0.0,0.0,0.0,0.0,0.0,106.72849891721393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.212334168400758,49.86282139882979,0.0,1.834986923766337,0.0,11.819220675208399,5.733667477162185,24.26546827384644,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,44.40492787883392,14.817828337479405,0.0,6.923737199690624,29.160951749364212,0.0,0.0,0.0,80.47,15.930470882759089,13.212334168400758,0.0,33.14044771690491,5.687386274683562,1.834986923766337,31.18920547353706,0.0,0.0,0.0,5.733667477162185,24.39968820861678,0.12945405013857392,11.072530706727136,0.0,5.922200333837239,-0.47361882716049286,5.751828861174099,0.0,1.2240586419753088,-3.6650308641975298,0.125,15,2,5,0,0,0,1,0,1,4,1,7,2,0,0,0,1,-0.11050000000000021,56.314200000000014,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Heptaminol hydrochloride,CC(N)CCCC(C)(C)O,0,9.289717498110356,9.289717498110356,0.2660648148148146,-0.5189583333333334,0.6255674875811107,15.3,145.24599999999998,126.09399999999997,145.146664228,62,0,1.5,2.0,2.3,1.5929097864510184,3.205455337414515,83.74860596185445,8.198670612749268,7.223234477438853,7.223234477438853,4.4165022194363885,3.8960920813300755,3.8960920813300755,3.681946669075724,3.681946669075724,1.448046040665037,1.448046040665037,0.8566476801431384,0.8566476801431384,-0.08,81.23839910900195,9.92,3.937882077383902,7.919999999999998,63.42797027781453,10.84019487200289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0336764678499,6.041840829147961,5.601050810983688,5.106527394840706,0.0,0.0,0.0,5.733667477162185,51.67656810798155,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,16.749419034972355,0.0,0.0,40.0336764678499,0.0,0.0,0.0,0.0,46.25,5.601050810983688,5.106527394840706,0.0,6.041840829147961,0.0,19.26246486877803,0.0,0.0,20.771211599071872,0.0,5.733667477162185,0.0,0.0,0.0,9.289717498110356,5.021163548752835,0.0,0.2660648148148146,2.8608101851851853,5.645577286470144,0.0,1.0,10,3,2,0,0,0,0,0,0,2,2,2,4,0,0,0,0,1.2748000000000002,43.798200000000016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulfathiazole,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,11.825576341647771,11.825576341647771,0.16379629629629688,-3.557638888888888,0.8143349412643328,11.25,255.32400000000004,246.25199999999998,255.013618528,84,0,1.25,1.9375,2.5,2.7005148523324487,2.2889130817194454,561.3113832440436,11.596011838247808,8.121658641682792,9.754651803538245,7.577316827624754,4.3565893898958485,6.719405448745136,3.011791555505854,5.588759915353782,1.8443950878522306,4.016980748470542,1.0946915028740714,2.88342813048971,-1.6,5649.477071079483,10.902614268848035,4.106313775510205,2.3121900826446287,96.99903734995485,5.733667477162185,0.0,5.131558479839333,0.0,10.023291153407584,0.0,4.722094864452088,13.401775505276145,0.0,11.336785877934737,0.0,24.26546827384644,17.264292616762553,4.895483475517775,8.417796984328938,32.17902178586522,0.0,4.9839785209472085,0.0,4.895483475517775,10.455762341614273,35.842374615925436,0.0,0.0,10.455762341614273,10.818944754522896,0.0,11.336785877934737,13.401775505276145,10.023291153407584,0.0,0.0,40.73785809144321,0.0,0.0,0.0,85.08,10.023291153407584,8.417796984328938,0.0,4.895483475517775,10.818944754522896,0.0,41.799097723394254,5.380062770465915,0.0,9.706073385399296,5.733667477162185,26.02396636432351,1.2215293262366673,4.011827128999748,2.039555041152264,6.001955703577727,0.0,5.9755697278911555,1.533235596707819,0.0,-3.557638888888888,0.0,16,3,5,0,0,0,1,1,2,5,2,7,3,0,0,0,2,1.5261,63.77690000000001,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Levodopa,NC(Cc1ccc(O)c(O)c1)C(=O)O,0,10.418623551272361,10.418623551272361,0.11425925925925906,-1.099477040816326,0.5125069246930146,12.357142857142858,197.18999999999997,186.10199999999995,197.068807832,76,0,1.3571428571428572,2.0,2.5,2.10922326203371,2.7772680269131413,350.6652327975252,10.71517847069432,7.343747204098415,7.343747204098415,6.502907755397974,3.9967885591797376,3.9967885591797376,2.9719215653681355,2.9719215653681355,1.812638001675133,1.812638001675133,1.037227028910416,1.037227028910416,-1.75,1115.7791056158326,10.331632653061224,3.972117202268431,2.366714454376792,80.41034351633131,21.0532496616843,6.041840829147961,11.49902366656781,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.06636706846161,24.117007251546223,0.0,0.0,20.11411936859394,5.969305287951849,0.0,0.0,5.733667477162185,12.462662452073971,0.0,23.762552697081826,0.0,11.49902366656781,5.733667477162185,0.0,11.49902366656781,0.0,27.330728301621924,11.21535880699783,0.0,5.563451491696996,18.19910120538483,0.0,0.0,0.0,103.78000000000002,12.011146117099809,4.794537184071822,0.0,17.919845289493818,5.563451491696996,0.0,18.19910120538483,0.0,0.0,0.0,21.0532496616843,0.0,0.0,10.418623551272361,26.633114921894684,5.857960128495844,-1.6154629629629613,3.0915051020408155,0.11425925925925906,0.0,0.0,0.2222222222222222,14,5,5,0,0,0,1,0,1,4,4,5,3,0,0,0,1,0.052200000000000135,49.08680000000002,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idoxuridine,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,0,11.560870653817082,11.560870653817082,0.20164399092970542,-0.8180654761904764,0.578029884636738,28.529411764705884,354.1,343.01199999999994,353.97126945200006,94,0,1.588235294117647,2.2941176470588234,2.8823529411764706,2.645469496889508,2.335396041923273,524.8528777321774,12.576985790260121,8.66796477003229,10.825463061208612,8.024075805453151,4.979819620087545,6.058568765675706,3.758392526268739,4.920583208656224,2.6186830775142353,3.387100942880697,1.7248777727695057,2.1597977598349702,-0.71,7965.508655134308,12.739314771557625,4.881735942153658,2.4368559472763676,109.1864450414692,14.94991774348146,12.331867558483172,0.0,0.0,5.559266895052008,5.689743398203474,14.345615352810384,4.794537184071822,0.0,0.0,0.0,22.590870627068057,12.617665194539086,16.281030623326615,14.94991774348146,22.590870627068057,0.0,9.551078168738563,0.0,24.856655569157482,6.606881964512918,30.605110504077594,0.0,0.0,11.24901029325548,0.0,0.0,22.590870627068057,38.578947698429495,4.736862953800049,3.5701822710653963,12.64872279366088,15.78591793975672,0.0,0.0,0.0,104.55000000000001,29.684844239486956,14.69560176298435,0.0,13.027703587438928,3.5701822710653963,0.0,10.763943219404432,22.590870627068057,0.0,4.9839785209472085,9.843390348640755,6.886940192743764,1.8019904793398842,24.897879424918116,18.49872777042916,-1.0460098188040647,0.0,0.0,-0.6068918367346952,-0.31263621189216395,0.0,0.5555555555555556,17,3,7,0,1,1,0,1,1,6,3,8,2,0,1,1,2,-1.2181000000000002,65.65930000000002,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Captopril,CC(CS)C(=O)N1CCCC1C(=O)O,0,11.704907407407408,11.704907407407408,0.09268518518518487,-0.900727513227513,0.6816110954453929,23.571428571428573,217.28999999999996,202.16999999999996,217.07726434,80,0,1.6428571428571428,2.2857142857142856,2.7857142857142856,2.6330332327029877,2.6669696816932777,244.21156588239836,10.71517847069432,8.141265030553043,9.03569222155296,6.574586062669973,4.717313427051637,5.349768959085313,3.611517704699083,3.9766660763691934,2.5163706404931974,3.064093197998364,1.6483971476775872,1.8045824050203527,-0.71,1627.2145378104465,11.365244544770505,4.682872740708367,2.2038686868817217,88.68513507536183,10.006437125691184,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,12.628789148012991,0.0,6.923737199690624,12.841643245852019,18.215516058820757,0.0,14.69560176298435,24.505274165316344,0.0,4.899909730850478,5.917906046161393,25.807221274690605,12.297610012659364,0.0,0.0,0.0,0.0,0.0,0.0,12.628789148012991,40.222372984801865,9.589074368143644,5.917906046161393,19.765380445542643,0.0,0.0,0.0,0.0,57.61,12.011146117099809,9.589074368143644,0.0,11.8250857755129,18.718431635585375,6.4208216229260096,4.899909730850478,6.923737199690624,0.0,12.628789148012991,5.106527394840706,0.0,4.033962112622827,23.980813492063493,8.874048091458805,0.0,-0.7294542076089692,-0.6205246913580249,1.3495663265306121,2.3338110985134795,0.0,0.7777777777777778,14,1,4,0,1,1,0,0,0,3,2,5,3,0,1,1,1,0.6279000000000001,55.38780000000003,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minoxidil,N=c1nc(N2CCCCC2)cc(N)n1O,0,9.252261432350718,9.252261432350718,0.14867913832199586,-0.22632086167800436,0.574966146791026,16.666666666666668,209.25300000000001,194.13299999999998,209.12766009999999,82,0,1.3333333333333333,2.0,2.6,2.2628669897825016,2.316398284375318,407.4539977349053,10.836498814253964,8.479088826311823,8.479088826311823,7.181540550352055,5.06651492456801,5.06651492456801,3.722323940004949,3.722323940004949,2.622684352073006,2.622684352073006,1.7888411342386181,1.7888411342386181,-1.72,3149.910849777242,9.820608400222834,3.7990994713070263,1.8790306939202912,87.432897604594,15.840830232789955,11.635725555670057,0.0,0.0,5.618183454609236,0.0,5.409283605791522,0.0,4.9839785209472085,4.7304076419062255,0.0,19.26246486877803,19.15587988028676,0.0,5.20725302477729,11.635725555670057,5.409283605791522,9.714386162853433,0.0,19.26246486877803,23.723090019837816,11.684550523070847,0.0,0.0,16.251760662621898,11.635725555670057,0.0,0.0,28.011151999455876,0.0,5.409283605791522,19.26246486877803,6.06636706846161,0.0,0.0,0.0,91.16000000000001,0.0,5.20725302477729,0.0,11.436046232444264,10.548270419741254,25.93115605767717,6.4208216229260096,6.06636706846161,0.0,9.883888251797686,11.142951082953708,0.5768317743764173,0.0,6.077916666666667,16.66730607520786,5.32811578798186,0.8315495086923662,1.6005555555555555,3.5262129157218443,1.89151171579743,0.0,0.5555555555555556,15,4,6,0,1,1,0,1,1,6,3,6,1,0,1,1,2,0.1723700000000003,55.74260000000002,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulfaphenazole,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0,12.401340073066264,12.401340073066264,0.14121451667086626,-3.696885511148903,0.7227517735358318,11.272727272727273,314.37000000000006,300.25800000000004,314.08374668799996,112,0,0.9545454545454546,1.6363636363636365,2.3181818181818183,2.95772083754635,1.940404327828654,871.4206209073056,15.579139501373252,11.547375292667018,12.363871873594745,10.560480075219148,6.539728519136152,8.022891766730543,4.638335341900422,6.320737583309938,3.0728252004954633,4.44346012972456,1.999176913114428,3.0412553054320153,-2.799999999999999,145235.92400687598,14.150516197935211,5.531196581196583,2.7932278903987537,127.80335376162176,5.733667477162185,5.817862777835028,0.0,0.0,10.023291153407584,0.0,4.722094864452088,13.099599919474123,5.098681808301038,0.0,18.19910120538483,36.39820241076966,11.753753343145172,16.779713321814413,8.417796984328938,21.528540205926173,0.0,9.780484743446223,0.0,4.895483475517775,10.455762341614273,66.86051425622918,0.0,5.687386274683562,10.455762341614273,11.50524905251859,0.0,0.0,18.19828172777516,10.023291153407584,0.0,0.0,71.75599773174696,0.0,5.687386274683562,0.0,90.00999999999999,10.023291153407584,8.417796984328938,0.0,4.895483475517775,11.50524905251859,5.687386274683562,23.01138064368148,18.19910120538483,30.33183534230805,9.820776672753126,5.733667477162185,28.85832136558327,0.0,0.14121451667086626,4.14811056521374,6.85064045490293,0.36391203703703723,16.882469493551763,1.5355504115226337,0.0,-3.696885511148903,0.0,22,3,6,0,0,0,2,1,3,5,2,7,4,0,0,0,3,2.2553,85.2269,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
(D)-Panthenol,CC(C)(CO)C(O)C(=O)NCCCO,0,11.269551681783824,11.269551681783824,0.00023006424792137992,-1.2303769841269847,0.412780402657381,13.785714285714286,205.25399999999996,186.10199999999995,205.131408088,84,0,1.4285714285714286,2.0,2.4285714285714284,2.1651429937208544,3.9888789246223633,181.65076769132014,11.190234444311992,8.655666470899554,8.655666470899554,6.45272424973763,4.629235617388942,4.629235617388942,3.917419189412111,3.917419189412111,2.0302081822334035,2.0302081822334035,0.8286744678509249,0.8286744678509249,-0.6500000000000001,848.7360535385749,13.350000000000001,5.951455171188357,4.039034872808511,83.75287348324227,20.636370788528446,6.103966387748303,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,13.847474399381248,6.4208216229260096,18.566628839822272,6.606881964512918,20.11411936859394,5.907179729351506,0.0,5.316788604006331,5.41499046939678,26.37226241005556,19.75852033493841,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,47.08924863656033,4.794537184071822,5.41499046939678,20.268296022307258,0.0,0.0,0.0,0.0,89.79,17.426136586496586,9.901064578912528,0.0,13.213763929025836,12.965578028838586,0.0,0.0,13.847474399381248,0.0,5.316788604006331,10.213054789681411,0.0,0.0,11.269551681783824,29.34890656494079,-0.8439504204459563,-0.5162037037037035,0.0,-0.7740143140589575,3.2657101914840005,0.0,0.8888888888888888,14,4,5,0,0,0,0,0,0,4,4,5,6,0,0,0,0,-1.1355999999999997,51.58610000000003,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sulfadiazine,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0,11.880950491307635,11.880950491307635,0.03178240740740779,-3.6606481481481468,0.7871395577774678,11.058823529411764,250.28300000000004,240.20299999999997,250.05244656,88,0,1.0588235294117647,1.6470588235294117,2.235294117647059,2.300312365529372,2.285509074399646,595.9628413066204,12.303118619434356,8.737974215908514,9.55447079683624,8.077316827624754,4.731902005098875,6.215065252693267,3.24693262826508,4.929334869674595,1.9818256722069898,3.3258965641558547,1.1778813725604542,2.135887798712802,-2.15,7471.4145632394,11.338809720466916,4.380095906611953,2.6977263506132765,98.57832206048985,5.733667477162185,0.0,0.0,5.948339280986494,10.023291153407584,0.0,0.0,23.10784889067544,0.0,0.0,0.0,30.33183534230805,18.081073417909714,4.895483475517775,8.417796984328938,21.65901670907764,0.0,9.967957041894417,0.0,4.895483475517775,10.455762341614273,42.725522485534206,0.0,0.0,10.455762341614273,11.635725555670057,0.0,0.0,18.385754026223353,10.023291153407584,0.0,0.0,47.62100596105198,0.0,0.0,0.0,97.97,10.023291153407584,8.417796984328938,0.0,10.84382275650427,5.687386274683562,0.0,36.6591554170726,6.06636706846161,0.0,14.690051906346504,5.733667477162185,26.025085034013607,0.0,7.672129314688839,0.0,5.982518837016492,0.03178240740740779,7.46136506530987,2.904434156378601,0.0,-3.6606481481481468,0.0,17,3,6,0,0,0,1,1,2,5,2,7,3,0,0,0,2,0.8596000000000001,63.69490000000001,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Norethynodrel,C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,0,11.746204498213427,11.746204498213427,0.10568826373141826,-0.9029508639875705,0.5474687039451945,47.5,298.42600000000004,272.21799999999996,298.193280072,118,0,1.1818181818181819,2.0,2.772727272727273,2.790408774112263,1.6708688348513143,595.3187268916454,15.535169427003234,13.528823993401256,13.528823993401256,10.483112013795044,8.910041618977521,8.910041618977521,8.25918835886741,8.25918835886741,7.592326546310926,7.592326546310926,6.304070256427317,6.304070256427317,-1.07,148000.49097014032,14.517720418011233,4.7123736531989255,1.7524204432637707,132.915204799163,5.106527394840706,11.384295757348628,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,6.423349895620259,23.990380578684803,62.69946949896625,18.2566337152488,0.0,9.901064578912528,5.783244946364939,0.0,0.0,23.168708607880962,70.3121826170084,0.0,11.146209060138535,0.0,12.343784214475903,0.0,0.0,0.0,0.0,16.490823152189332,4.794537184071822,35.512492822356855,64.71113180602472,11.146209060138535,0.0,0.0,0.0,37.3,5.601050810983688,9.901064578912528,0.0,5.41499046939678,23.53696308484912,51.36657298340809,11.993926152995277,5.573104530069267,0.0,12.844171518546268,6.423349895620259,0.0,0.0,11.746204498213427,10.919102553441027,2.0750266518644502,5.05830803493344,0.0,14.470166788044674,2.2311914735029816,0.0,0.75,22,1,2,4,0,4,0,0,0,2,1,2,0,2,0,2,4,3.636600000000003,85.94580000000005,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
